1351651349.547,steps_curr,43.56227766016838,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 1), ('vertex5', 8), ('vertex4', 8)]",0:00:00.724872,[0.724872]
1351648517.098,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.526496,[0.526496]
1351648517.098,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.517441,[0.517441]
1351648517.098,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.508790,[0.50879]
1351648517.098,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.509899,[0.509899]
1351648517.098,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:40.084370,"[22.037859, 8.044119, 2.786089, 2.260704, 1.676788, 2.69692]"
1351649339.27,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.898549,[0.898549]
1351649339.27,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.953801,[0.953801]
1351649339.27,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.924050,[0.92405]
1351649339.27,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.899434,[0.899434]
1351649339.27,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:43.707687,"[26.662375, 6.503021, 3.520577, 2.496698, 2.193896, 1.90158]"
1351647770.436,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.552267,[0.552267]
1351647770.436,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.588490,[0.58849]
1351647770.436,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.576052,[0.576052]
1351647770.436,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.544840,[0.54484]
1351647770.436,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:40.732072,"[21.115968, 7.316063, 2.995531, 3.094243, 2.534095, 3.044673]"
1351647808.246,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.591027,[0.591027]
1351647808.246,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.573757,[0.573757]
1351647808.246,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.555146,[0.555146]
1351647808.246,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.557866,[0.557866]
1351647808.246,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:51.769439,"[21.557463, 16.760629, 4.035536, 3.434925, 2.160611, 2.941591]"
1351646115.197,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.315828,[0.315828]
1351646115.197,steps_avg,28.424931529987038,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 1), ('vertex3', 0)]",0:00:00.337141,[0.337141]
1351646115.197,steps_max,28.424931529987038,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 1), ('vertex3', 0)]",0:00:00.340381,[0.340381]
1351646115.197,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.327766,[0.327766]
1351646115.197,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:29.124870,"[14.760974, 6.166283, 2.918112, 1.96674, 1.745858, 1.199412]"
1351651058.863,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.807943,[0.807943]
1351651058.863,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.782453,[0.782453]
1351651058.863,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.801046,[0.801046]
1351651058.863,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.798705,[0.798705]
1351651058.863,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:56.141933,"[19.627043, 7.876014, 4.458582, 4.718145, 9.348978, 8.678981]"
1351644080.68,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.175933,[0.175933]
1351644080.68,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.168578,[0.168578]
1351644080.68,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.181193,[0.181193]
1351644080.68,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.179433,[0.179433]
1351644080.68,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:21.525025,"[11.999347, 5.497151, 1.482135, 0.951113, 0.742435, 0.697241]"
1351647475.0,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.481131,[0.481131]
1351647475.0,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.471417,[0.471417]
1351647475.0,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.493115,[0.493115]
1351647475.0,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.470120,[0.47012]
1351647475.0,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:33.777027,"[17.624441, 6.73938, 2.860629, 2.036186, 1.79583, 2.211825]"
1351644411.427,steps_curr,36.36227766016838,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 10), ('vertex5', 0), ('vertex4', 1)]",0:00:00.315384,[0.315384]
1351644411.427,steps_avg,32.024931529987036,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 1), ('vertex4', 0), ('vertex3', 3)]",0:00:00.322262,[0.322262]
1351644411.427,steps_max,32.024931529987036,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 1), ('vertex4', 0), ('vertex3', 3)]",0:00:00.322693,[0.322693]
1351644411.427,steps_min,36.36227766016838,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 10), ('vertex5', 0), ('vertex4', 1)]",0:00:00.313493,[0.313493]
1351644411.427,steps_lrtdp,25.52493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 1), ('vertex3', 0), ('vertex4', 0)]",0:00:45.224321,"[19.243775, 15.760062, 3.195041, 2.471363, 2.197331, 1.833577]"
1351650423.271,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.573637,[0.573637]
1351650423.271,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.549993,[0.549993]
1351650423.271,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.549434,[0.549434]
1351650423.271,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.563517,[0.563517]
1351650423.271,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:35.394767,"[15.074368, 7.126199, 3.583852, 3.172728, 3.2137, 2.632875]"
1351645952.929,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.333168,[0.333168]
1351645952.929,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.332914,[0.332914]
1351645952.929,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.332412,[0.332412]
1351645952.929,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.334911,[0.334911]
1351645952.929,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:31.659424,"[15.340576, 5.894528, 3.164878, 2.409093, 2.387041, 2.074916]"
1351649169.963,steps_curr,27.962277660168375,"[('vertex2', 0), ('vertex6', 4), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.329135,[0.329135]
1351649169.963,steps_avg,32.02493152998704,"[('vertex2', 0), ('vertex6', 4), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.342972,[0.342972]
1351649169.963,steps_max,32.02493152998704,"[('vertex2', 0), ('vertex6', 4), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.336363,[0.336363]
1351649169.963,steps_min,27.962277660168375,"[('vertex2', 0), ('vertex6', 4), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.345175,[0.345175]
1351649169.963,steps_lrtdp,25.257447133201403,"[('vertex2', 0), ('vertex1', 1), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:53.820475,"[17.312628, 11.00778, 12.488469, 5.346284, 2.78099, 1.836086, 2.331123]"
1351651036.338,steps_curr,24.36227766016838,"[('vertex2', 0), ('vertex6', 1), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.698712,[0.698712]
1351651036.338,steps_avg,30.82493152998704,"[('vertex2', 0), ('vertex6', 1), ('vertex5', 0), ('vertex4', 0), ('vertex3', 2)]",0:00:00.808916,[0.808916]
1351651036.338,steps_max,30.82493152998704,"[('vertex2', 0), ('vertex6', 1), ('vertex5', 0), ('vertex4', 0), ('vertex3', 2)]",0:00:00.779564,[0.779564]
1351651036.338,steps_min,24.36227766016838,"[('vertex2', 0), ('vertex6', 1), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.715683,[0.715683]
1351651036.338,steps_lrtdp,26.420101003020065,"[('vertex2', 0), ('vertex1', 0), ('vertex6', 0), ('vertex5', 0), ('vertex3', 0), ('vertex4', 1)]",0:00:55.861875,"[23.9565, 10.66417, 6.920064, 4.088052, 3.152212, 3.079897, 3.109054]"
1351650538.285,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.481845,[0.481845]
1351650538.285,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.479698,[0.479698]
1351650538.285,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.482217,[0.482217]
1351650538.285,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.484464,[0.484464]
1351650538.285,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:43.386273,"[18.129856, 8.350586, 5.487484, 5.081236, 3.30918, 2.013623]"
1351648873.953,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.323293,[0.323293]
1351648873.953,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.309103,[0.309103]
1351648873.953,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.305877,[0.305877]
1351648873.953,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.318588,[0.318588]
1351648873.953,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:32.320398,"[17.766059, 6.504172, 2.41661, 2.042075, 1.64549, 1.560331]"
1351643664.117,steps_curr,29.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 5), ('vertex5', 0), ('vertex4', 0)]",0:00:00.286500,[0.2865]
1351643664.117,steps_avg,32.02493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 4), ('vertex4', 0), ('vertex3', 0)]",0:00:00.303735,[0.303735]
1351643664.117,steps_max,32.02493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 4), ('vertex4', 0), ('vertex3', 0)]",0:00:00.301741,[0.301741]
1351643664.117,steps_min,29.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 5), ('vertex5', 0), ('vertex4', 0)]",0:00:00.282083,[0.282083]
1351643664.117,steps_lrtdp,29.124931529987037,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 4), ('vertex3', 0), ('vertex4', 0)]",0:00:29.225300,"[14.226674, 5.836683, 2.968036, 2.267871, 1.642362, 1.94778]"
1351648641.592,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.299739,[0.299739]
1351648641.592,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.312133,[0.312133]
1351648641.592,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.318706,[0.318706]
1351648641.592,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.298858,[0.298858]
1351648641.592,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:44.381069,"[21.880632, 13.454443, 3.56788, 1.946626, 1.45584, 1.562789]"
1351642058.707,steps_curr,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.143221,[0.143221]
1351642058.707,steps_avg,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.154497,[0.154497]
1351642058.707,steps_max,27.22493152998704,"[('vertex2', 0), ('vertex6', 0), ('vertex5', 0), ('vertex4', 0), ('vertex3', 0)]",0:00:00.151756,[0.151756]
1351642058.707,steps_min,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:00.143714,[0.143714]
1351642058.707,steps_lrtdp,23.162277660168378,"[('vertex2', 0), ('vertex6', 0), ('vertex3', 0), ('vertex5', 0), ('vertex4', 0)]",0:00:21.804019,"[11.062783, 4.90032, 1.789763, 1.328464, 1.261576, 1.269654]"
